"","name","network","agent","start","end","open","lat","lon"
"414","Oamaru Airport","I41901",5141,1971-12-31,1985-10-31,FALSE,-44.976,171.083
"415","Lake Pukaki M.W.D.","H40112",4981,1971-12-31,1984-12-31,FALSE,-44.181,170.132
"416","Franz Josef T.H.C.","F30311",4059,1953-06-30,1983-09-30,FALSE,-43.379,170.178
"417","Weston","I50084",5270,1974-07-31,1983-08-31,FALSE,-45.091,170.885
"418","Naseby Forest 1","I50012",5257,1922-12-31,1983-03-31,FALSE,-45.032,170.09
"419","Livingstone Sub Stn","I40961",5134,1972-08-09,1978-09-30,FALSE,-44.936,170.636
"420","Fairlie","H40182",4991,1971-12-31,1978-07-31,FALSE,-44.105,170.824
"421","Otiake Farm","I40751",5123,1972-12-07,1978-04-16,FALSE,-44.779,170.512
"422","Godley Peaks, Tekapo","H30841",4616,1969-09-30,1976-04-22,FALSE,-43.865,170.472
"423","Oamaru, Iona Hospital","I51002",5407,1971-12-31,1975-03-31,FALSE,-45.072,170.994
"424","Haldon Station","H40321",5002,1972-02-29,1974-04-30,FALSE,-44.358,170.264
"425","Hunter,Sodwall","H41502",5097,1972-12-07,1973-07-31,FALSE,-44.562,171.014
"426","Ranfurly, Eweburn","I50101",5276,1896-12-31,1922-12-31,FALSE,-45.117,170.083
"427","Windsor Ews","I50087",18594,2000-11-23,2024-08-24,TRUE,-45.00829,170.82281
"428","Lake Tekapo Ews","H40042",24945,2003-06-19,2024-08-24,TRUE,-44.00173,170.44319
"429","Timaru Ews","H41425",35703,2008-06-17,2024-08-24,TRUE,-44.40882,171.25434
"430","Orari Estate Ews","H41132",35704,2008-07-10,2024-08-24,TRUE,-44.12476,171.31075
"431","Waimate Cws","H41702",36914,2009-04-07,2024-08-24,TRUE,-44.74127,171.0631
"432","Mt Potts Ews","H30592",37002,2009-05-12,2024-08-24,TRUE,-43.50495,170.92635
"433","Upper Rakaia Ews","H30291",38225,2010-06-29,2024-08-24,TRUE,-43.29206,170.99523
"434","Lismore, Racemans House Cws","H31944",39845,2012-09-07,2024-08-24,TRUE,-43.9207,171.4856
"435","Oamaru Ews","I51003",40986,2015-09-12,2024-08-24,TRUE,-45.05679,171.02261
"436","Wakanui 2 Cws","H31986",41200,2015-11-03,2024-08-24,TRUE,-43.97167,171.81097
"437","Winchmore 2 Ews","H31772",42899,2017-06-30,2024-08-24,TRUE,-43.78935,171.79032
"438","Mayfield At Ruapuna Forecast","H31827",43538,2018-07-27,2024-08-24,TRUE,-43.85887,171.29938
"439","Te Pirita At Sharlands Road","H31682",45761,2023-07-18,2024-08-24,TRUE,-43.63482,171.89685
"440","Timaru Aero Aws","H41325",5086,1990-06-03,2024-08-23,TRUE,-44.30517,171.22141
"441","Oamaru Airport Aws","I41902",5142,1999-09-30,2024-08-23,TRUE,-44.97212,171.08108
"442","Oamaru Aws","I50194",25937,2005-09-22,2024-08-23,TRUE,-45.10148,170.95052
"443","Ashburton Aero Aws","H31983",26170,2006-02-10,2024-08-23,TRUE,-43.90328,171.80413
"444","Pukaki Aerodrome Aws","H40214",36596,2008-12-13,2024-08-23,TRUE,-44.24519,170.11671
"445","Fairlie Aws","H40075",37255,2009-05-07,2024-08-23,TRUE,-44.03774,170.77051
"446","Methven Cws","H31665",36645,2008-12-24,2024-08-21,TRUE,-43.63978,171.65205
"447","Ashburton Council","H31971",4778,1927-12-31,2024-07-31,TRUE,-43.89658,171.7472
"448","Lake Tekapo, Air Safaris","H40041",4970,1927-12-31,2024-07-31,TRUE,-44.002,170.441
"449","Palmerston","I50471",5323,1971-12-31,2024-07-31,TRUE,-45.47554,170.71444
"450","Orari Estate","H41131",5061,1972-08-01,2024-07-31,TRUE,-44.127,171.308
"451","Peel Forest","H31927",4772,1973-09-11,2024-07-31,TRUE,-43.90656,171.25902
"452","Mt Somers, Somer Downs","H31641",18394,2020-10-01,2024-07-31,TRUE,-43.674,171.413
"453","Chertsey Cws","H31793",39661,2012-07-13,2024-07-23,FALSE,-43.79393,171.9607
"454","Otaio @ Springbank Road","H41511",43845,2019-08-06,2024-05-22,FALSE,-44.57194,171.15889
"455","Hakataramea Valley Cws","H40661",36209,2008-10-24,2022-05-31,FALSE,-44.63466,170.64731
"456","Methven, Three Springs Cws","H31656",37920,2010-01-30,2021-09-29,FALSE,-43.67767,171.5884
"457","Dorie Cws At Riverstone","H32805",38866,2010-09-01,2021-09-29,FALSE,-43.83207,172.09431
"458","Winchmore Ews","H31883",4764,1949-10-16,2018-05-21,FALSE,-43.79346,171.79512
"459","Snowdon Raws","H31463",17610,1999-06-15,2017-11-30,FALSE,-43.47,171.672
"460","Wakanui Cws","H31984",38974,2011-07-08,2014-08-09,FALSE,-43.97167,171.81097
"461","Hororata, Illana","H31594",10617,1994-10-09,2011-08-31,FALSE,-43.52822,171.94615
"462","Woodbury 2","H41025",7727,1992-11-03,2010-11-11,FALSE,-44.0353,171.20693
"463","Fairlie 2","H40185",7726,1992-11-05,2009-08-01,FALSE,-44.10263,170.82531
"464","Waimate","H41701",5102,1908-01-31,2008-11-30,FALSE,-44.741,171.036
"465","Timaru 2","H41424",5095,1984-09-12,2008-10-31,FALSE,-44.40882,171.25434
"466","Twizel 2","H40213",4997,1991-10-28,2002-07-01,FALSE,-44.264,170.103
"467","Benmore Power Stn","I40511",5113,1986-07-09,1997-05-31,FALSE,-44.569,170.19
"468","Lake Coleridge","H31352",4670,1917-08-01,1996-08-30,FALSE,-43.365,171.529
"469","Temuka","H41224",5075,1971-12-31,1994-01-31,FALSE,-44.25,171.285
"470","Ikawai","H40892",5041,1971-12-31,1994-01-31,FALSE,-44.873,170.939
"471","Kurow Area School","I40742",5122,1979-12-31,1994-01-31,FALSE,-44.733,170.467
"472","Oamaru, Spey St","I50093",5275,1982-03-18,1994-01-31,FALSE,-45.089,170.98
"473","Mt Hutt Skifield","H31451",4677,1980-07-19,1993-10-16,FALSE,-43.491,171.537
"474","Hororata Substation","H31593",4704,1960-03-31,1993-09-02,FALSE,-43.547,171.981
"475","Twizel Substation","H40212",4996,1985-03-31,1991-12-31,FALSE,-44.277,170.098
"476","Ashburton","H31973",4780,1985-01-08,1990-12-30,FALSE,-43.90928,171.74409
"477","Highbank Power Stn","H31572",4698,1953-11-30,1990-10-31,FALSE,-43.575,171.736
"478","Fairlie,Riverview Tce","H40183",4992,1979-02-28,1990-05-31,FALSE,-44.101,170.833
"479","Herbert Forest","I50272",5304,1971-12-31,1989-12-28,FALSE,-45.244,170.774
"480","Timaru Aero","H41323",5084,1971-12-31,1989-11-30,FALSE,-44.303,171.225
"481","Geraldine N.Z.F.S.","H41127",5060,1974-11-30,1989-06-30,FALSE,-44.102,171.239
"482","Aviemore 2","I40631",5118,1983-08-24,1988-09-12,FALSE,-44.659,170.353
"483","Mt John","H30941",4630,1962-12-31,1987-12-31,FALSE,-43.987,170.464
"484","Adair","H41411",5088,1971-12-31,1986-06-30,FALSE,-44.433,171.165
"485","Twizel","H40211",4995,1972-02-03,1986-05-31,FALSE,-44.249,170.092
"486","Timaru Gardens","H41421",5092,1885-04-07,1985-11-30,FALSE,-44.411,171.25
"487","Windsor M.A.F.","I50086",5272,1981-07-31,1985-11-30,FALSE,-45.017,170.817
"488","Oamaru Airport","I41901",5141,1971-12-31,1985-10-31,FALSE,-44.976,171.083
"489","Lake Pukaki M.W.D.","H40112",4981,1971-12-31,1984-12-31,FALSE,-44.181,170.132
"490","Weston","I50084",5270,1974-07-31,1983-08-31,FALSE,-45.091,170.885
"491","Livingstone Sub Stn","I40961",5134,1972-08-09,1978-09-30,FALSE,-44.936,170.636
"492","Fairlie","H40182",4991,1971-12-31,1978-07-31,FALSE,-44.105,170.824
"493","Otiake Farm","I40751",5123,1972-12-07,1978-04-16,FALSE,-44.779,170.512
"494","Godley Peaks, Tekapo","H30841",4616,1969-09-30,1976-04-22,FALSE,-43.865,170.472
"495","Oamaru, Iona Hospital","I51002",5407,1971-12-31,1975-03-31,FALSE,-45.072,170.994
"496","Haldon Station","H40321",5002,1972-02-29,1974-04-30,FALSE,-44.358,170.264
"497","Hunter,Sodwall","H41502",5097,1972-12-07,1973-07-31,FALSE,-44.562,171.014
"498","Lauder Ews","I59065",5535,1985-08-31,2024-08-24,TRUE,-45.0401,169.68419
"499","Dunedin, Musselburgh Ews","I50954",15752,1997-08-08,2024-08-24,TRUE,-45.90129,170.5147
"500","Middlemarch Ews","I50513",18437,2000-08-30,2024-08-24,TRUE,-45.51814,170.13561
"501","Ranfurly Ews","I50115",18593,2000-11-22,2024-08-24,TRUE,-45.12427,170.10045
"502","Windsor Ews","I50087",18594,2000-11-23,2024-08-24,TRUE,-45.00829,170.82281
"503","Balclutha, Telford Ews","I69276",26163,2005-12-15,2024-08-24,TRUE,-46.29282,169.7315
"504","Oamaru Ews","I51003",40986,2015-09-12,2024-08-24,TRUE,-45.05679,171.02261
"505","Balclutha, Finegand Ews","I69277",45319,2022-08-27,2024-08-24,TRUE,-46.273,169.739
"506","Nugget Point Aws","I69482",5893,1983-07-14,2024-08-23,TRUE,-46.44767,169.81215
"507","Dunedin Aero Aws","I50922",7339,1991-11-23,2024-08-23,TRUE,-45.92675,170.19684
"508","Oamaru Airport Aws","I41902",5142,1999-09-30,2024-08-23,TRUE,-44.97212,171.08108
"509","Oamaru Aws","I50194",25937,2005-09-22,2024-08-23,TRUE,-45.10148,170.95052
"510","Palmerston","I50471",5323,1971-12-31,2024-07-31,TRUE,-45.47554,170.71444
"511","Swampy Summit Aws","I50845",35134,2008-01-31,2024-06-06,FALSE,-45.80079,170.47711
"512","Balclutha,Finegand","I69273",5867,1971-12-31,2022-08-23,FALSE,-46.273,169.739
"513","Naseby Forest 2","I50013",5258,1983-10-04,2017-02-28,FALSE,-45.028,170.142
"514","Rock And Pillar Raws","I50321",24998,2009-11-15,2012-11-15,FALSE,-45.38806,170.20528
"515","Edievale 2","I59732",5670,2004-02-02,2004-11-07,FALSE,-45.80245,169.36889
"516","Taiaroa Head","I50771",5355,1971-12-31,2002-11-13,FALSE,-45.777,170.728
"517","Dunedin,Musselburgh","I50951",5402,1947-01-18,1997-08-31,FALSE,-45.904,170.513
"518","Invermay Edr","I50836",5365,1985-04-30,1994-10-16,FALSE,-45.862,170.385
"519","Ikawai","H40892",5041,1971-12-31,1994-01-31,FALSE,-44.873,170.939
"520","Kurow Area School","I40742",5122,1979-12-31,1994-01-31,FALSE,-44.733,170.467
"521","Oamaru, Spey St","I50093",5275,1982-03-18,1994-01-31,FALSE,-45.089,170.98
"522","Clinton School","I69234",5861,1983-10-12,1994-01-24,FALSE,-46.2,169.381
"523","Dunedin Aero","I50921",5397,1971-12-31,1991-12-31,FALSE,-45.929,170.196
"524","Mahinerangi Dam","I59891",5683,1965-11-01,1990-03-30,FALSE,-45.883,169.975
"525","Cherry Farm Hospital","I50662",5334,1971-12-31,1989-12-31,FALSE,-45.61,170.623
"526","Herbert Forest","I50272",5304,1971-12-31,1989-12-28,FALSE,-45.244,170.774
"527","Owaka 2","I69464",5891,1975-02-28,1989-11-30,FALSE,-46.452,169.662
"528","Ranfurly Maniototo","I50113",5280,1975-02-28,1989-06-30,FALSE,-45.126,170.098
"529","Ettrick No.1","I59632",5644,1983-05-31,1989-06-30,FALSE,-45.635,169.363
"530","Nugget Point","I69481",5892,1971-12-31,1989-03-31,FALSE,-46.449,169.81
"531","Taieri Mouth","I60021",5695,1971-12-31,1987-03-31,FALSE,-46.077,170.193
"532","Berwick Forest","I50901",5392,1971-12-31,1987-02-28,FALSE,-45.971,170.074
"533","Beaumont N.Z.F.S.","I59842",5680,1980-12-11,1987-02-28,FALSE,-45.864,169.484
"534","Deep Stream M.A.F.","I59693",5661,1981-10-05,1986-06-29,FALSE,-45.684,169.978
"535","Lauder Pel","I59062",5532,1981-07-31,1986-05-31,FALSE,-45.041,169.686
"536","Gimmerburn Edl","I50102",5277,1981-12-31,1986-03-31,FALSE,-45.187,170.049
"537","Poolburn Edl","I59173",5549,1984-04-06,1986-03-31,FALSE,-45.133,169.716
"538","Invermay, Taieri 2","I50835",5364,1976-03-31,1985-12-30,FALSE,-45.862,170.385
"539","Milton","I69191",5856,1971-12-31,1985-11-30,FALSE,-46.114,169.971
"540","Windsor M.A.F.","I50086",5272,1981-07-31,1985-11-30,FALSE,-45.017,170.817
"541","Oamaru Airport","I41901",5141,1971-12-31,1985-10-31,FALSE,-44.976,171.083
"542","Stony Creek","I59392",5611,1981-12-31,1984-05-31,FALSE,-45.302,169.906
"543","Moa Creek","I59162",5545,1957-08-18,1984-04-30,FALSE,-45.192,169.654
"544","Weston","I50084",5270,1974-07-31,1983-08-31,FALSE,-45.091,170.885
"545","Naseby Forest 1","I50012",5257,1922-12-31,1983-03-31,FALSE,-45.032,170.09
"546","Hindon Farm","I50721",5336,1971-12-31,1981-09-30,FALSE,-45.748,170.197
"547","Rankleburn Forest","I59941",5688,1971-12-31,1980-11-30,FALSE,-45.975,169.439
"548","Livingstone Sub Stn","I40961",5134,1972-08-09,1978-09-30,FALSE,-44.936,170.636
"549","Otiake Farm","I40751",5123,1972-12-07,1978-04-16,FALSE,-44.779,170.512
"550","Manorburn Dam","I59361",5608,1928-10-31,1977-04-28,FALSE,-45.363,169.606
"551","Invermay, Taieri","I50831",5360,1966-01-01,1977-03-31,FALSE,-45.858,170.361
"552","Browns Block","I59992",5692,1975-06-03,1975-09-11,FALSE,-45.953,169.938
"553","Oamaru, Iona Hospital","I51002",5407,1971-12-31,1975-03-31,FALSE,-45.072,170.994
"554","Waipiata 2","I50212",5297,1924-12-31,1966-09-29,FALSE,-45.239,170.145
"555","Dunedin, Beta St","I50856",5379,1940-12-31,1947-11-30,FALSE,-45.867,170.5
"556","Dunedin, Btl Gardens","I50852",5375,1912-12-31,1942-11-30,FALSE,-45.86,170.522
"557","Ranfurly, Eweburn","I50101",5276,1896-12-31,1922-12-31,FALSE,-45.117,170.083
"558","Dunedin, Leith Valley","I50857",5380,1886-04-30,1913-01-31,FALSE,-45.85,170.5
"559","Dunedin, Roslyn","I50855",5378,1862-09-30,1886-04-30,FALSE,-45.85,170.5
"560","Dunedin, Princes Street","I50850",22645,1852-10-31,1864-07-31,FALSE,-45.867,170.5
"561","Invercargill Aero","I68433",5814,1948-05-31,2024-08-24,TRUE,-46.41741,168.33052
"562","Manapouri, West Arm Jetty Ews","I5752A",12482,1995-11-17,2024-08-24,TRUE,-45.52299,167.27485
"563","Eglinton, Knobs Flat Cws","I48905",37382,2009-08-13,2024-08-24,TRUE,-44.97781,168.018
"564","Castle Mount Ews","F47873",38830,2011-04-14,2024-08-24,TRUE,-44.83407,167.77752
"565","Mt Larkins Ews","I48842",40257,2013-05-15,2024-08-24,TRUE,-44.88526,168.48044
"566","Waipounamu Cws","I58872",40639,2014-06-28,2024-08-24,TRUE,-45.82525,168.71649
"567","Five Rivers Cws","I58632",40845,2014-12-12,2024-08-24,TRUE,-45.6259,168.36702
"568","Te Anau At Park Hq Cws","I57477",41064,2015-07-10,2024-08-24,TRUE,-45.42214,167.71788
"569","Invercargill Aero 2 Ews","I68437",12444,2015-08-20,2024-08-24,TRUE,-46.41727,168.33045
"570","Queenstown Ews","I58062",41331,2016-02-25,2024-08-24,TRUE,-45.03476,168.66364
"571","Milford Sound Ews","F47694",40987,2019-08-28,2024-08-24,TRUE,-44.67399,167.92299
"572","Lumsden Aws","I58744",5496,1981-12-31,2024-08-23,TRUE,-45.74512,168.44975
"573","Puysegur Point Aws","F66162",4141,1990-12-10,2024-08-23,TRUE,-46.1562,166.61299
"574","Manapouri Aero Aws","I57563",5430,1990-12-12,2024-08-23,TRUE,-45.53285,167.64162
"575","Secretary Island Aws","F56280",9533,1993-10-20,2024-08-23,TRUE,-45.22092,166.88498
"576","Invercargill Aero Aws","I68435",11104,1995-02-06,2024-08-23,TRUE,-46.41104,168.31779
"577","Milford Sound Aws","F47693",18309,2000-07-18,2024-08-23,TRUE,-44.6733,167.9243
"578","Murchison Mtns Ews","I57261",35614,2008-06-21,2024-08-23,TRUE,-45.22172,167.62988
"579","Takahe Valley Cws","I57262",37047,2009-05-15,2024-08-23,TRUE,-45.29644,167.68254
"580","Birchwood Wxt Aws","I57992",38674,2010-05-15,2024-08-23,TRUE,-45.94412,167.90081
"581","Waitutu Cws","I67101",37381,2009-08-07,2023-11-10,FALSE,-46.1918,167.06611
"582","Thornbury","I68202",31912,2007-09-23,2022-03-31,FALSE,-46.29144,168.09593
"583","Queenstown","I58061",5446,1871-08-31,2021-05-31,FALSE,-45.03476,168.66364
"584","Winton 2","I68133",5768,1971-12-31,2019-12-31,FALSE,-46.157,168.328
"585","Milford Sound","F47691",4107,1933-12-31,2019-10-09,FALSE,-44.67384,167.92406
"586","Riversdale Aquifer @ York Road","I58973",38645,2011-02-18,2017-01-20,FALSE,-45.90358,168.73871
"587","Wreys Bush Raws","I68011",18603,2000-10-30,2005-05-25,FALSE,-46.02861,168.11083
"588","Manapouri,West Arm 2","I57522",5426,1971-12-31,1996-07-31,FALSE,-45.525,167.276
"589","Te Anau, Doc","I57473",5419,1972-01-01,1994-03-31,FALSE,-45.426,167.718
"590","Deep Cove 2","F57412",4138,1985-07-31,1994-01-31,FALSE,-45.467,167.152
"591","Tuatapere","I67165",5738,1980-10-14,1992-11-29,FALSE,-46.129,167.674
"592","Burwood Bush","I58502",5475,1986-10-07,1990-08-31,FALSE,-45.571,168.071
"593","Mt Luxmore","I57362",5413,1988-12-31,1989-12-31,FALSE,-45.388,167.619
"594","Iris Burn","I57451",5416,1988-11-30,1989-12-30,FALSE,-45.401,167.507
"595","Knobs Flat","I48901",5167,1982-08-31,1988-11-30,FALSE,-44.98,168.019
"596","Homer Tunnel Western","F47794",4118,1984-07-31,1988-11-30,FALSE,-44.764,167.974
"597","Homer Tunnel, Eastern","F47791",4115,1987-11-30,1988-11-30,FALSE,-44.765,167.994
"598","Takahe Valley","I57361",5412,1972-10-14,1987-05-30,FALSE,-45.299,167.681
"599","Puysegur Point","F66161",4140,1978-05-31,1987-04-27,FALSE,-46.158,166.611
"600","Hokonui Forest","I68252",5790,1971-12-31,1987-03-26,FALSE,-46.21,168.583
"601","Otautau N.Z.F.S.","I68102",5761,1949-09-30,1987-02-28,FALSE,-46.164,168.005
"602","Borland Burn","I57751",5435,1974-10-31,1985-09-30,FALSE,-45.78,167.538
"603","Mid Dome","I58552",5479,1949-10-18,1976-10-31,FALSE,-45.571,168.504
"604","Borland Saddle","I57731",5434,1971-12-31,1972-04-30,FALSE,-45.733,167.367
"605","Invercargill","I68431",5812,1904-12-31,1952-06-30,FALSE,-46.4,168.367
"606","Lauder Ews","I59065",5535,1985-08-31,2024-08-24,TRUE,-45.0401,169.68419
"607","Cromwell Ews","I59013",26381,2006-04-06,2024-08-24,TRUE,-45.03392,169.1955
"608","Albert Burn","I48391",35098,2008-01-25,2024-08-24,TRUE,-44.38112,168.92633
"609","Eglinton, Knobs Flat Cws","I48905",37382,2009-08-13,2024-08-24,TRUE,-44.97781,168.018
"610","Castle Mount Ews","F47873",38830,2011-04-14,2024-08-24,TRUE,-44.83407,167.77752
"611","Clyde 2 Ews","I5923C",39564,2011-05-25,2024-08-24,TRUE,-45.20342,169.3182
"612","Mt Larkins Ews","I48842",40257,2013-05-15,2024-08-24,TRUE,-44.88526,168.48044
"613","Waipounamu Cws","I58872",40639,2014-06-28,2024-08-24,TRUE,-45.82525,168.71649
"614","Five Rivers Cws","I58632",40845,2014-12-12,2024-08-24,TRUE,-45.6259,168.36702
"615","Te Anau At Park Hq Cws","I57477",41064,2015-07-10,2024-08-24,TRUE,-45.42214,167.71788
"616","Wanaka Cws","I49614",41237,2015-10-29,2024-08-24,TRUE,-44.69965,169.14273
"617","Queenstown Ews","I58062",41331,2016-02-25,2024-08-24,TRUE,-45.03476,168.66364
"618","Gore Ews","I68197",42975,2017-06-02,2024-08-24,TRUE,-46.12375,168.91938
"619","Alexandra Ews","I5923E",43904,2019-04-19,2024-08-24,TRUE,-45.25458,169.38448
"620","Milford Sound Ews","F47694",40987,2019-08-28,2024-08-24,TRUE,-44.67399,167.92299
"621","Tapanui Ews","I59923",44640,2020-12-22,2024-08-24,TRUE,-45.944,169.257
"622","Lumsden Aws","I58744",5496,1981-12-31,2024-08-23,TRUE,-45.74512,168.44975
"623","Gore Aws","I68182",5778,1986-07-11,2024-08-23,TRUE,-46.11171,168.8876
"624","Manapouri Aero Aws","I57563",5430,1990-12-12,2024-08-23,TRUE,-45.53285,167.64162
"625","Queenstown Aero Aws","I58075",5451,1991-06-19,2024-08-23,TRUE,-45.01762,168.7402
"626","Wanaka Aero Aws","I49723",7426,1992-05-06,2024-08-23,TRUE,-44.722,169.244
"627","Milford Sound Aws","F47693",18309,2000-07-18,2024-08-23,TRUE,-44.6733,167.9243
"628","Murchison Mtns Ews","I57261",35614,2008-06-21,2024-08-23,TRUE,-45.22172,167.62988
"629","Takahe Valley Cws","I57262",37047,2009-05-15,2024-08-23,TRUE,-45.29644,167.68254
"630","Roxburgh Wxt Aws","I59534",38673,2010-05-12,2024-08-23,TRUE,-45.51717,169.31316
"631","Birchwood Wxt Aws","I57992",38674,2010-05-15,2024-08-23,TRUE,-45.94412,167.90081
"632","Alexandra Aws","I5923D",41163,2013-05-13,2024-08-23,TRUE,-45.21452,169.37549
"633","Ophir 2","I59161",5544,1924-04-01,2024-07-31,TRUE,-45.10611,169.61056
"634","Alexandra","I59236",5578,1985-01-03,2024-07-31,TRUE,-45.246,169.38956
"635","Ettrick No.2","I59633",5645,1985-01-21,2024-07-31,TRUE,-45.623,169.348
"636","Queenstown","I58061",5446,1871-08-31,2021-05-31,FALSE,-45.03476,168.66364
"637","Alexandra Cws","I5923B",36592,2008-11-18,2021-02-22,FALSE,-45.25366,169.39205
"638","Tapanui","I59921",5686,1900-03-31,2020-12-07,FALSE,-45.944,169.257
"639","Winton 2","I68133",5768,1971-12-31,2019-12-31,FALSE,-46.157,168.328
"640","Milford Sound","F47691",4107,1933-12-31,2019-10-09,FALSE,-44.67384,167.92406
"641","Riversdale Aquifer @ York Road","I58973",38645,2011-02-18,2017-01-20,FALSE,-45.90358,168.73871
"642","Clyde Ews","I59239",12431,1996-06-15,2012-10-11,FALSE,-45.20724,169.31478
"643","St Bathans, Post Office","I49884",18225,2000-05-05,2010-11-14,FALSE,-44.87336,169.81084
"644","Wanaka Airport","I49724",25480,2009-11-16,2010-01-25,FALSE,-44.725,169.243
"645","Cromwell 2","I59024",5529,1984-07-03,2007-07-31,FALSE,-45.035,169.195
"646","Clyde Dam","I59133",5543,1978-04-30,2007-06-30,FALSE,-45.19,169.311
"647","Wreys Bush Raws","I68011",18603,2000-10-30,2005-05-25,FALSE,-46.02861,168.11083
"648","Edievale 2","I59732",5670,2004-02-02,2004-11-07,FALSE,-45.80245,169.36889
"649","St Bathans 3","I49883",5239,1992-08-07,1999-02-26,FALSE,-44.875,169.823
"650","Clyde, Earnscleugh","I59235",5577,1983-02-28,1996-05-31,FALSE,-45.207,169.313
"651","Te Anau, Doc","I57473",5419,1972-01-01,1994-03-31,FALSE,-45.426,167.718
"652","Alexandra, Theyers St","I59238",5580,1983-10-09,1994-01-31,FALSE,-45.254,169.381
"653","Wanaka, Park Hq","I49613",5217,1990-09-06,1994-01-31,FALSE,-44.696,169.142
"654","Queenstown Aero","I58074",5450,1971-12-31,1992-09-20,FALSE,-45.024,168.735
"655","Bendigo 2","I49932",5243,1978-04-30,1992-05-31,FALSE,-44.93352,169.30377
"656","Northburn","I59023",5528,1978-10-31,1992-05-31,FALSE,-45.00785,169.23298
"657","Queensbury Ews","I49822",5234,1978-10-31,1992-05-31,FALSE,-44.873,169.3
"658","Burwood Bush","I58502",5475,1986-10-07,1990-08-31,FALSE,-45.571,168.071
"659","Wanaka","I49711",5223,1972-08-11,1990-08-30,FALSE,-44.705,169.146
"660","Mt Luxmore","I57362",5413,1988-12-31,1989-12-31,FALSE,-45.388,167.619
"661","Ettrick No.1","I59632",5644,1983-05-31,1989-06-30,FALSE,-45.635,169.363
"662","Knobs Flat","I48901",5167,1982-08-31,1988-11-30,FALSE,-44.98,168.019
"663","Homer Tunnel Western","F47794",4118,1984-07-31,1988-11-30,FALSE,-44.764,167.974
"664","Homer Tunnel, Eastern","F47791",4115,1987-11-30,1988-11-30,FALSE,-44.765,167.994
"665","Lake Hawea","I49621",5218,1971-12-31,1988-05-31,FALSE,-44.612,169.241
"666","Cromwell Sub Stn","I59012",5524,1976-04-12,1988-02-25,FALSE,-45.062,169.189
"667","Roxburgh Power Stn","I59431",5612,1950-08-31,1987-11-19,FALSE,-45.481,169.314
"668","Gibbston Nevis Bluff","I58092",5456,1984-10-11,1987-05-31,FALSE,-45.041,168.979
"669","Takahe Valley","I57361",5412,1972-10-14,1987-05-30,FALSE,-45.299,167.681
"670","Hokonui Forest","I68252",5790,1971-12-31,1987-03-26,FALSE,-46.21,168.583
"671","Beaumont N.Z.F.S.","I59842",5680,1980-12-11,1987-02-28,FALSE,-45.864,169.484
"672","Gore,Grasslands D.S.I.R.","I68192",5780,1971-12-31,1986-12-31,FALSE,-46.115,168.892
"673","Lauder Pel","I59062",5532,1981-07-31,1986-05-31,FALSE,-45.041,169.686
"674","Poolburn Edl","I59173",5549,1984-04-06,1986-03-31,FALSE,-45.133,169.716
"675","Cromwell M.W.D.","I59021",5526,1949-05-05,1985-06-30,FALSE,-45.035,169.195
"676","Moa Creek","I59162",5545,1957-08-18,1984-04-30,FALSE,-45.192,169.654
"677","Alexandra 1","I59234",5576,1929-12-31,1983-09-30,FALSE,-45.258,169.389
"678","Otama","I58981",5521,1980-07-31,1983-05-31,FALSE,-45.922,168.829
"679","Earnscleugh D.S.I.R.","I59232",5574,1947-04-15,1983-03-31,FALSE,-45.237,169.332
"680","Moa Flat","I59722",5666,1950-07-31,1980-08-31,FALSE,-45.761,169.282
"681","Clyde","I59132",5542,1973-07-31,1977-10-31,FALSE,-45.163,169.306
"682","Manorburn Dam","I59361",5608,1928-10-31,1977-04-28,FALSE,-45.363,169.606
"683","Mid Dome","I58552",5479,1949-10-18,1976-10-31,FALSE,-45.571,168.504
"684","Albert Town","I49612",5216,1971-12-31,1972-08-10,FALSE,-44.683,169.19
"685","Gore 1","I68191",5779,1943-12-31,1971-08-31,FALSE,-46.106,168.937
"686","East Gore","I68093",5759,1907-05-04,1965-11-30,FALSE,-46.09,168.954
"687","Lauder Ews","I59065",5535,1985-08-31,2024-08-24,TRUE,-45.0401,169.68419
"688","Middlemarch Ews","I50513",18437,2000-08-30,2024-08-24,TRUE,-45.51814,170.13561
"689","Ranfurly Ews","I50115",18593,2000-11-22,2024-08-24,TRUE,-45.12427,170.10045
"690","Balclutha, Telford Ews","I69276",26163,2005-12-15,2024-08-24,TRUE,-46.29282,169.7315
"691","Cromwell Ews","I59013",26381,2006-04-06,2024-08-24,TRUE,-45.03392,169.1955
"692","Albert Burn","I48391",35098,2008-01-25,2024-08-24,TRUE,-44.38112,168.92633
"693","Clyde 2 Ews","I5923C",39564,2011-05-25,2024-08-24,TRUE,-45.20342,169.3182
"694","Mt Larkins Ews","I48842",40257,2013-05-15,2024-08-24,TRUE,-44.88526,168.48044
"695","Waipounamu Cws","I58872",40639,2014-06-28,2024-08-24,TRUE,-45.82525,168.71649
"696","Five Rivers Cws","I58632",40845,2014-12-12,2024-08-24,TRUE,-45.6259,168.36702
"697","Wanaka Cws","I49614",41237,2015-10-29,2024-08-24,TRUE,-44.69965,169.14273
"698","Queenstown Ews","I58062",41331,2016-02-25,2024-08-24,TRUE,-45.03476,168.66364
"699","Gore Ews","I68197",42975,2017-06-02,2024-08-24,TRUE,-46.12375,168.91938
"700","Alexandra Ews","I5923E",43904,2019-04-19,2024-08-24,TRUE,-45.25458,169.38448
